north,east
2.04,-3.82
1.64,-3.79
1.81,-2.5
1.04,-0.04
1.19,0.18
2.54,-2.11
3.54,-2.36
2.98,-1.21
3.01,-1.46
3.41,-2.57
1.51,-0.64
2.08,-4.73
8.26,-6.77
8.2,-6.8
1.7,-1.97
2.49,-3.16
1.49,-3.47
3.35,-4.31
6.62,-6.6
7.24,-3.62
5.98,-5.03
8.52,-4.23
7.61,-6.2
7.39,-7.37
6.16,-5.07
5.74,-5.57
6.53,-5.48
7.34,-6.09
7.54,-7.33
5.98,-4.22
6,-5.22
6.31,-5.59
5.91,-5.58
7.48,-4.25
8.18,-5.33
7.6,-3.27
1.79,1.14
5.58,-5.15
7.53,-7.33
5.68,-6.52
7.55,-7.36
7.56,-7.38
7.57,-7.43
6.34,-5.09
2.22,-1.94
6.81,-5.09
7.48,-6.62
2.22,-2.22
1.29,-2.46
0.93,-1
1.7,-1.59
1.75,-0.81
1.23,-1.55
1.08,-2.54
1.51,-2.11
5.75,-5.39
0.81,-1.98
1.9,0.09
0.84,-0.45
0.67,-3.57
2.16,-0.5
1.45,-0.14
4.11,-2.39
2.15,-0.49
4.01,-1.63
1.33,1.01
1.45,-0.14
1.08,0.92
0.5,-4.82
1.09,0.62
4.41,-2.98
0.85,-2.83
1.42,-1.45
1.27,-2.51
1.46,-2.76
1.85,-1.76
1.54,-0.05
1,-3.89
2.42,-4.06
4.97,-1.79
1.85,-4.84
1.84,-4.89
3.33,-0.9
2.07,0.56
1.67,-1.03
2.6,-2.16
1.35,-0.37
3.72,-1.86
4.99,-3.42
1.33,-2.99
2.61,-1.12
1.75,-4.97
5.53,-2.71
1.24,-1.19
3.3,-2.1
3.53,-2.09
1.13,-0.32
2.76,0.04
5.87,-3.96
5.77,-4.29
1.65,-3.95
7.49,-4.48
8.22,-5.35
7.87,-4.12
8.21,-5.32
7.28,-3.29
0.33,-1.02
1.41,-1.78
1.14,-1.52
6.35,-3.63
7.31,-2.78
2.53,-3.49
0.68,-1.32
1.79,0.33
1.69,0.19
1.73,0.25
6.32,-2.92
1.06,-3.35
5.54,-5.1
4.08,-2.67
3.87,-2.73
3.38,-3.05
1.07,-3.07
2.27,-1.72
1.39,-2.8
1.7,0.02
1.95,0.13
2.53,-2.31
1.37,-2.31
1.36,-2.33
1.48,-3.36
3.05,-3.37
2.98,-3.38
4.18,-2.72
0.76,-4.34
3.43,-0.33
3.21,0.17
4.03,-0.94
2.57,1.43
2.48,-1.27
2.47,-1.27
2.37,1.62
2.38,-1.13
3.16,-1.41
2.14,-1.34
2.09,1.1
1.97,-2.1
1.9,-0.11
1.16,0.44
1.23,0.29
1.35,-0.33
5.1,-2.95
1.27,0.3
0.77,-1.13
1.59,0.04
0.98,-3.39
0.89,-2.98
2.63,-1.94
0.92,-3.19
0.97,0.61
0.86,-1.57
1.66,-0.09
1.42,-1.18
1.46,-2.54
2.25,0.19
6.5,-2.73
2.77,-0.16
6.05,-4.33
2.84,-1.61
2.16,-0.02
2.4,0.51
1.74,-2.34
1.24,1.22
3.03,-0.73
1.37,-2.43
3.28,0.11
0.91,-0.15
3.77,-1.81
3.55,-1.32
3.47,-2.18
2.98,-2.22
6.35,-2.92
3.71,-2.65
3.7,-2.65
3.76,-1.83
3.79,-2.5
3.77,-2.39
3.69,-2.66
3.58,-1.62
3.38,-0.91
6.91,-6.15
4.95,-1.4
4.96,-1.4
0.46,-4.08
1.55,-3.08
1.24,-2.24
4.51,-1.61
8.74,-2.95
7,-7.5
4.55,-1.83
4.5,-3.53
4.51,-3.51
0.79,-3.13
1.95,-2.71
3.72,-1.72
1.72,-2.71
2.41,-2.61
2.37,-2.6
5.79,-3.96
2.45,-2.64
2.4,-2.63
2.45,-2.64
3.55,-0.03
2.39,-2.57
1.8,-2.4
1.52,-1.13
1.39,-2.77
1.93,-2.03
2.13,-1.88
5.68,-3.75
2.02,-2.8
6.36,-5.45
6.16,-3.46
5.8,-3.93
1.76,-2.61
1.82,-0.52
1.4,0.19
1.35,-1.74
1.38,-1.75
2.01,-2.39
2.75,0.35
5.35,-2.12
2.4,-2.11
2.37,-2.48
2.47,-2.56
7.52,-3.98
0.47,-4.73
1.52,-0.11
3.7,-1.65
7.49,-1.8
5.5,-2.79
5.95,-3.29
5.38,-2.64
1.47,-1.92
5.85,-4.6
1.43,-2.87
1.91,-1.44
3.87,-3.05
1.56,-2.04
1.25,-2.8
1.46,-0.64
1.47,-0.63
1.48,-0.63
2.94,1.03
0.78,-0.82
4.6,-2.65
1.23,-1.09
2.57,-1.7
8.2,-6.97
3.38,-1.97
6.75,-5.81
6.56,-2.57
1.45,0.48
4.53,-1.67
3.78,-0.99
3.78,-2.42
0.88,0.67
3.64,-1.81
1.42,0.48
0.96,-4.42
2.09,-3.11
3.89,-1.36
2.16,-1.72
1.9,-2.43
1.32,1.35
1.53,0.69
1.15,-4.01
2.02,-0.31
2.11,-2.23
1.97,-1.3
1.45,-2.63
4.62,-2.72
5.13,-1.68
3.76,-2.82
3.92,-1.71
3.97,-1.1
3.69,-1.77
3.42,-1.35
3.3,-2.72
3.45,-1.23
3.52,-2.34
2.99,-1.76
2.9,-1.19
2.9,-1.18
6.43,-4.72
2.68,-1.63
3.51,-2.33
1.65,-1.22
3.52,-2.31
0.91,-2.61
2.15,-0.68
2.37,-1.22
2.24,-2.42
1.38,1.39
2.88,1.41
5.86,-4.01
0.8,-0.59
3.47,-2.73
4.02,-1.61
2.65,0.98
4.39,-1.84
2.67,-3.71
2.66,1.57
2.66,1.01
2.73,-0.57
2.42,-0.95
2.9,-1.06
1.92,-0.63
3.16,-1.13
3.86,-2.39
2.03,-0.31
7.8,-6.81
3.19,-2.49
2.81,-2.72
3.18,-2.49
0.86,0.59
0.67,-0.9
3.52,-0.34
1.6,-2.03
1.6,-2.01
3.07,-3.37
7.62,-3
3.41,-2.72
1.32,-0.16
2.09,-3.03
2.67,-3.18
7.61,-3.7
1.93,-2.99
1.18,-2.4
1.18,-2.4
1.8,-4.27
7.47,-2
2.02,-0.42
2.4,-0.44
2.13,1.24
2.2,0.88
2.15,0.57
5.21,-3.74
4.63,-1.64
0.88,-2.62
1.96,-0.15
1.98,-0.18
3.16,-2.71
3.17,-2.71
2.47,-1.32
2.03,-2.61
3.15,-2.13
3.61,-1.86
3.64,-2.1
3.56,-2.09
4.88,-1.73
3.69,-2.28
3.7,-2.15
3.07,-2.25
3.69,-1.91
3.63,-1.88
4.33,-0.46
4.34,-0.44
0.29,-1.45
8.98,-3.21
6.84,-3.11
0.99,-4.4
5.61,-2.89
7.24,-2.38
6.71,-5.27
0.15,-5.33
3.74,-2.27
3.27,-1.26
2.33,-2.42
2.98,-2.91
3.43,-2.93
0.7,-4.45
2.68,-2.54
2.41,-3.03
2.41,-2.92
1.83,-4.73
7.3,-4
6.94,-4.96
2.39,-2.89
6.57,-3.46
2.42,-2.98
6.14,-3.22
1.32,-2.54
3.08,-2.8
1.32,-2.53
3.13,-4.13
1.74,-3.42
1.81,-3.13
1.69,-3.91
1.8,-3.19
1.62,-3.48
5.89,-4.41
1.48,-1.9
6.01,-4.82
1.68,-3.73
3.01,-4.37
2.07,-3.15
0.72,-3.44
0.8,-3.37
0.68,-3.44
0.79,-3.39
0.7,-3.46
8.24,-6.17
8.27,-6.31
8.49,-6.24
5.88,-6.09
8.21,-6.42
8.21,-6.37
2.35,-3.95
0.55,-4.41
3.3,-1.46
4.58,-1.45
2.63,-2.5
1.77,-3.17
5.58,-3.88
4.94,-1.81
4.79,-2.31
1.7,-2.33
1.7,-2.3
7.08,-2.29
5.44,-4.46
1.64,0.52
2.65,-2.5
2.47,-1.47
1.51,-2.47
3.07,-2.27
2.59,-1.98
2.61,-2.45
6.13,-3.73
6.17,-3.12
6.25,-3.09
6.14,-3.09
2.71,-1.37
1.78,-2.61
4.92,-2.5
0.37,-3.82
0.97,-2.78
5.86,-4.04
5.85,-3.99
1.53,-1.74
1.34,-1.94
0.94,-0.59
2.55,-0.08
1.69,-2.03
3.91,-2.18
3.33,-0.63
3.31,-0.77
5.83,-3.26
4.61,-1.08
4.57,-1.56
0.71,-2.95
1.01,-3.98
2.47,1.35
1.69,-2.76
3.36,-2.58
1.99,-2.35
1.96,0.57
3.99,-1.71
1.84,-2.05
2.01,-2.8
1.38,0.39
1.32,-0.4
2.6,1.7
1.84,0.43
0.97,-1.97
2.33,-1.98
2.23,-2.8
3.02,-2.19
2.93,-2.47
3.22,-1.38
4.37,-1.04
2.12,-0.16
2.99,-2.97
2.16,-1.92
5.92,-2.36
1.68,0.61
3.8,-2.19
2.14,0.51
5.96,-2.96
3.69,-2.75
3.96,-2.82
4.65,-3.36
1.89,-0.37
3.75,-1.65
4.53,-1.58
1.62,-3.99
2.15,0.77
4.61,-1.81
1.64,-0.16
2.28,-2.79
1.84,0.45
1.07,-2.54
3.98,-1.22
0.94,-0.76
0.96,-0.74
0.45,-3.56
1.23,-2.81
1.82,-2.05
4.39,-3.17
2.6,0.64
3.64,-1.72
0.93,0.67
0.62,-2.1
1.52,-0.86
0.32,-5.14
2.18,0.74
2.17,-4
2.03,-2.61
2.46,-2.61
2.44,-2.39
2.85,-2.84
1.22,0.53
1.98,0.85
2.93,0.94
0.15,-5.47
1.17,-3.11
0.61,-3.45
1.99,-2.86
3.3,-1.94
2.14,1.11
2.15,1.08
2.07,-2.42
3.07,-0.76
3.08,-2.82
1.15,-2.04
1.15,-2.05
1.84,-0.24
1.83,-0.25
1.7,-0.59
0.97,-0.5
3.03,-1.38
3.01,-1.4
3.04,-1.38
3.05,-1.35
1.5,-2.4
2.62,-2.19
2.64,-2.23
1.13,-3.6
1.77,-3.17
1.76,-3.07
1.68,-2.85
1.66,-3.2
1.55,-3.42
1.63,-3.05
1.54,-3.05
3.12,-3.09
3.2,-4.15
1.79,-2.94
3.05,-3.07
3.11,-3.1
2.71,-2.97
2.07,-4.4
1.61,-2.89
1.76,-2.81
2.52,-3.94
2.83,-3.08
1.67,-2.97
3.17,-4.08
1.87,-3.23
2.78,-4.1
2.67,-3.15
1.78,-3.66
2.01,-0.74
0.5,-3.56
0.61,-3.47
2.39,-1.98
2.37,-2
1.4,-3.2
1.44,-3.19
2.23,-0.8
1.77,-1.47
1.86,0.68
1.85,0.68
1.02,0.26
8.49,-6.25
8.41,-6.45
7.06,-7.31
7.34,-6.4
8.19,-6.71
3.35,-1.38
1.51,-3.55
2,0.02
2.83,-1.57
8.27,-6.33
0.4,-5.01
0.67,-3.31
7.44,-6.65
4.37,-1.69
4.57,-2.52
4.09,-4.7
2.83,1.29
1.88,0.89
2.16,0.8
1.41,-3.28
1.41,-1.26
2.37,-1.04
1.08,-0.8
1.44,-2.37
1.86,-1.82
8.49,-4.38
1.77,-4.72
1.43,0.15
2.15,-0.65
2.01,-3.24
1.82,0
4.13,-2.44
0.85,-0.11
0.56,-3.68
3.1,-1.79
1.98,-2.23
3.74,-2.06
0.99,-1.33
2.19,1.55
2.66,-2.22
2.59,0.11
2.2,0.14
3.33,-0.45
1.2,-2.2
1.17,-0.37
1.22,0.24
0.62,-2.49
0.7,-2.14
0.89,-3.33
0.28,-5.16
1.83,-0.34
1.72,-2.65
1.5,-1.09
1.49,-0.8
1.32,-2.15
1.34,0.68
1.48,0.18
2.89,-0.58
2.78,-2.56
2.78,-2.55
4.81,-1.37
3.62,-1.44
2.17,-1.03
5.88,-2.16
1.71,-4.75
4.24,-1.18
2.88,-2.22
3.13,-2.36
2.64,-0.95
0.64,-4.54
1.66,0.65
6.15,-4.11
2.68,-0.8
1.59,-2.93
1.16,1.24
0.84,-3.86
3.88,-2.96
5.64,-2.25
0.38,-4.84
0.93,-0.54
2.69,-1.92
1.09,-2.48
2.47,-3.01
0.84,-3.42
0.78,-3.74
3.66,-0.65
3.12,-0.55
2.49,-1.72
2,0.27
1.23,-2.45
0.79,-3.74
1.78,-2.62
1.08,-3.27
2.44,1.22
1.95,0.07
1.78,-0.14
2.49,-1.79
1.24,-1.34
0.79,-1.97
1.79,-0.27
1.07,0.06
2.88,-2.84
1.06,-1
2.57,-2.44
2.74,-1.4
2.74,-1.4
1.44,-0.33
1.43,-2.27
1.81,-2.01
1.04,-2.28
0.81,-2.86
2.18,-0.36
2.02,1.04
2.2,1.33
2.15,-2.35
2.49,-1.72
1.63,-1.66
1.64,-0.64
1.24,-0.18
0.79,-3.29
1.78,-2.26
1.44,-0.97
1.29,-2.6
3.73,-1.81
1.07,-0.24
1.51,-0.45
1.58,-0.25
6.21,-2.85
5.89,-3.26
5.91,-5.15
2.79,0.83
1.82,-2.49
0.39,-1.23
7.81,-6.8
0.7,-4.59
0.23,-3.81
0.42,-3.6
5.76,-4.21
7.67,-3.46
1.52,-0.24
1.34,-0.78
5.55,-4.63
6.3,-3.16
0.91,-3.9
2.63,0.18
2.15,-2.26
1.58,0.16
1.86,-0.01
0.97,0.53
1.69,0.16
1.17,0.44
1.41,-0.17
4.83,-1.5
7.34,-1.95
5.06,-3.53
1.27,-1.65
1.29,-1.65
3.9,-1.42
3.14,-0.76
2.23,-2.52
2.18,-0.9
5.06,-1.57
1.49,-1.06
2.21,-2.39
3.44,-2.67
0.88,-3.49
6.59,-2.65
0.82,-3.3
2.48,-1.48
3.49,-2.22
2.6,-0.53
5.12,-4.91
5.64,-2.78
5.66,-2.78
2.2,-0.39
1.48,-0.53
2.35,0.01
3.85,-2.16
3.67,-1.74
3.86,-2.18
1.93,0.69
2.37,0.01
2.61,1.21
1.6,-0.16
1.73,-0.26
1.7,-0.33
1.77,-1.88
1.74,-1.79
1.78,-1.88
4.89,-2.03
7.37,-2.6
0.9,-4.33
3.2,-1.94
4.22,-1.8
2.8,-0.63
1.91,-4.93
5.89,-4.24
2.89,-0.96
1.58,-0.87
7.64,-3.49
1.25,-0.94
4.37,-3
1.39,-1.23
2.73,1.36
5.78,-3.93
5.78,-3.91
2.26,0.73
4.26,-3.06
3.78,-1.45
3.88,-1.17
2.63,1.1
2.77,-1.92
2.55,-2.14
4.12,-3.11
1.52,-2.37
1.16,0.34
8.26,-6.35
4.88,-1.51
0.78,-3.49
2.16,-3.17
0.65,-1.06
2.07,-2.39
2.06,-2.36
2.07,-2.36
5.06,-2.07
2.78,-1.98
2.95,-1.09
1.46,-3.52
0.81,-0.7
2.22,-0.56
3.28,-3.71
0.72,-3.07
0.73,-3.07
1.02,0.3
1.03,-2.84
0.22,-3.81
0.34,-4.05
0.49,-3.83
2.26,-2.96
1.83,-1.4
1.33,-1.47
0.77,-2.07
0.66,-4.15
1.1,-0.64
1.35,-2.34
0.46,-3.63
1.07,-3.21
1.32,-2.38
0.52,-3.55
1.19,-4.03
2.26,-2.93
0.48,-3.53
0.81,-3.2
3.28,-2.54
2.66,-1.72
2.29,-2.74
2.18,0.01
0.89,-2.99
1,-2.41
0.72,-3
1.06,-4.11
2.93,-1.86
2.15,-1.56
2.16,0.98
3.66,-1.63
3.29,-1.94
2.17,0.99
1.17,-3.07
7.15,-2.54
0.21,-5.07
1,-3.14
0.2,-5.18
0.11,-5.17
2.29,-2.25
2.41,-4.04
5.89,-3.21
2.55,-2.76
2.24,0.26
3.14,-3.31
2.61,-3.71
1.64,-2.96
4.48,-0.98
3.78,-3.03
4.58,-3.54
3.17,-1.35
2,-2.61
0.49,-4.48
1.57,-1.85
2.97,-1.64
3.11,-1.31
3,-1.36
3.19,-2.63
3.25,-2.69
3.27,-1.5
1.08,-1.65
2.09,1.09
2.09,1.09
1.6,-4.16
1.68,-0.49
3.07,-2.92
2.84,-2.77
1.59,-2.82
1.28,0.33
1.09,-3.01
3.4,-2.06
1.02,-1.34
1.2,-0.64
1.05,-1.51
1.2,-0.78
0.92,-0.9
0.38,-4.12
0.46,-3.6
2.45,-2.26
2.58,-2.17
1.51,-1.25
1.26,-1.81
3.89,-1.4
3.01,-1.73
0.96,-2.18
1.84,-1.91
1.44,-1.95
1.58,-1.59
1.29,-2.87
1.06,-1.97
1.36,-2.51
1.37,-2.51
1.09,-2.72
0.94,-2.84
1.02,-1.34
1.95,-2.39
1.52,-2.63
1.31,-2.66
1.03,-2.51
0.73,-2.58
6.37,-3.99
6.08,-3.57
3.47,-1.26
6.04,-5.18
4.9,-1.53
3.98,-2.82
2.03,-2.05
1.95,-1.78
5.93,-4.03
2.64,-2.75
0.73,-2.76
1.35,0
1.85,-2.21
0.99,-0.43
4.13,-0.91
4.01,-1.4
2.36,0.86
1.08,-0.83
0.57,-4.44
1.21,0.41
2.64,-1.46
2.77,0.53
3.16,-2.21
3.13,-2.19
2.97,-3.93
1.36,-2.82
2.71,-2.14
1.44,-2.53
7.55,-3.68
3.1,-0.17
2.27,-0.06
2.45,-0.27
3.47,-1.23
5.76,-6.37
3.43,0.1
3.79,-0.25
4.36,-3.07
3.99,-2.15
4.09,-2.03
1.35,-2.3
3.21,-3.06
6.45,-5.39
5.38,-4.21
2.04,-0.76
7.67,-6.32
0.42,-4.55
0.2,-5.37
1.31,-1.91
7.56,-4.44
3.91,-2.03
3.91,-2.03
6.6,-2.71
7.36,-6.15
2.76,-2.49
3.02,-2.03
4.85,-1.86
4.3,-1.75
3.7,-2.28
0.11,-5.17
0.52,-5.02
7.55,-4.59
1.34,0.81
2.26,0.75
0.83,0.42
0.83,-4.27
0.82,-4.3
1.55,-0.71
1.54,-0.76
1.54,-0.73
2.22,-1.92
5.03,-2.11
2.41,-2.23
1.6,-1
7.02,-2.21
3.85,-1.62
0.89,-0.01
2.31,-2.13
2.31,-2.14
2.14,0.87
1.81,1.16
2.98,-2.09
0.47,-4.7
1.72,0.35
3.26,-2.64
0.98,-0.4
1.04,-0.28
1.45,0.51
1.08,1.13
1.43,0.5
0.97,-1.06
1.24,-1.8
0.99,-2.15
1.05,-3.04
0.71,-3.27
0.94,-3.42
0.87,-2.85
0.76,-2.9
0.87,-4.55
0.44,-4.49
0.23,-5.33
0.22,-5.14
0.32,-4.88
0.55,-3.51
0.22,-5.04
1.64,-2.34
1.74,-0.78
1.41,-0.27
1.26,1.28
1.03,-1.85
1.49,-2.64
0.65,-2.22
0.75,-3.3
0.85,-0.31
2.93,-2.29
2.46,-2.04
1.35,0.38
1.51,-2.36
0.84,-2.95
1.69,0.12
1.68,0.12
1.22,0.11
0.98,0.09
1.76,-0.27
2.02,-0.51
1.43,-0.57
1.28,1.29
3.56,-2.56
0.91,-0.47
2.24,-2.17
2.02,1.07
1.54,-1.9
3.18,-3.43
1.87,0.78
1.86,0.78
4.06,-1.48
0.48,-1.14
7.5,-1.81
2.11,-0.39
4.62,-1.87
3.69,-1.88
3.47,-2.04
3.73,-1.65
3.3,-1.76
3.91,-1.14
2.85,-2.29
0.81,-1.06
3.84,-2.88
0.77,-4.54
3.1,-2.44
2.76,-2.14
3.11,-2.44
0.18,-5.4
3.52,-2.12
2.41,-2.39
2.4,-0.29
1.19,0.77
1.09,-3.54
0.8,-3.76
3.62,-2.66
3.6,-2.68
1,-0.33
1.41,-0.24
5.17,-2.81
3.79,-2.5
3.52,-2.12
2.48,-1.33
1.28,1.28
2.31,-1.75
1.69,0.05
2.39,-1.75
4.13,-1.49
4.75,-2.23
1.13,-0.12
0.7,-4.46
2.98,-2.52
2.7,-2.78
2.92,-2.87
2.7,-1.29
1.29,0.88
2.91,0.88
0.92,-1.57
7.06,-3.93
1.54,0.23
4.97,-2.01
3.2,-1.38
2.49,-0.7
2.81,-0.53
4.9,-2.81
5.52,-5.13
2.49,1.13
2.35,-2.57
1.57,-0.7
0.96,-3.09
0.62,-2.05
0.77,-2.02
6.43,-5.22
2.45,-2.75
2.46,-2.75
7.15,-3.2
0.4,-4.76
0.97,-1.13
1.59,-3.79
2.46,-1.55
2.47,-1.57
2.45,-1.58
4.27,-4.41
6.5,-6.91
6.51,-6.91
2.03,0.76
5.82,-3.24
2.37,-2.58
3.79,-2.89
2.47,-2.84
2.13,-2.62
4.3,-3.36
4.7,-1.52
2.05,-3.25
7.61,-2.7
7.88,-4.39
3.06,-2.16
7.15,-2.15
5.64,-2.22
3.73,-2.15
1.99,0.44
4.76,-2.25
4.78,-1.78
4.78,-1.75
6.13,-3.94
7.57,-4.42
1.48,-3.57
1.94,-1.6
0.41,-3.97
0.38,-3.66
6.83,-5.13
2.82,1.13
7.12,-5.55
6.71,-5.25
4.27,-4.38
5.64,-5.14
5.16,-3.25
5.45,-5.29
5.11,-4.07
9.05,-3.18
7.33,-4.7
1.52,0.44
3.4,-0.69
2.64,-3.84
2.65,-3.86
7.24,-5.91
8.62,-3.32
0.84,-2.69
1.93,-2.32
7.44,-2.66
1.96,-2.24
1.42,-2.2
6.39,-3.41
1.21,-2.25
1.2,-2.25
5.06,-3.95
1.55,-2.11
1.38,-2.44
5.93,-3.29
6.71,-2.99
1.15,-2.1
2.51,1.74
0.99,-2.52
3.47,-1.39
2.97,-3.38
0.91,-4.34
0.66,-2.53
0.77,-3.03
0.62,-4.19
1.52,-3.24
2.55,-1.2
1.58,-1.26
2.54,-2.08
2.4,-1.28
2.07,-0.84
0.84,-1.06
5.97,-5.68
1.69,-4.89
1.41,-3.18
0.84,-2.47
2.97,-1.28
2.97,-1.28
1.15,-2.93
2.71,-1.11
9.13,-3.19
2.66,1.2
2.65,1.19
3.36,-1.12
0.49,-4.79
2.82,-1.15
2.61,1.04
2.78,-0.75
0.19,-5.33
1.19,-2.94
0.83,-0.42
1.71,-1.49
3.18,-2.64
4.84,-2.84
4.26,-2.79
2.77,-1.18
2.9,-2.23
2.43,-1.22
2.9,-2.25
3.08,-1.37
0.72,-3.21
2.9,-1.04
1.46,-2.6
3.01,-0.82
1.07,-3.17
2.18,-2.32
4.56,-1.98
1.68,-1.33
1.73,-2.72
0.81,-3.13
2.98,-1.31
1.51,-1.87
0.67,-3.26
2.33,-1.01
2.2,0.04
2.64,-1.73
2.77,-2.28
2.9,-2.7
2.87,-2.04
2.8,-2.19
2.88,-2.01
2.71,-2.77
2.88,-2.03
2.85,-1.76
2.73,-1.64
2.75,-1.6
2.77,-2.29
2.91,-2.7
1.65,-1.95
0.43,-3.71
3.78,-2.76
3.3,-0.78
2.28,0.12
1.4,-0.24
4.33,-2.26
1.94,-0.09
3.33,-1.17
2.41,-1.94
2.49,-0.46
2.35,-0.97
2.7,-0.66
0.89,-3.5
2.5,-0.76
3.78,-0.39
3.82,-1.83
1.97,-1.15
2.26,1.01
3.01,-1.91
2.22,-0.9
2.09,-0.42
6.53,-2.92
6.61,-2.7
3.68,-1.97
3.84,-2.15
1.14,-1.47
7.45,-2.3
6.37,-3.29
0.46,-4.21
0.9,-3.97
2.74,-2.59
2.9,-2.12
9.01,-3.09
1.08,-1.25
0.4,-4.61
2.23,-1.89
1.88,-2.59
2.22,-1.86
7.45,-5.4
4.51,-1.22
4.46,-3.57
7.55,-5.34
7.1,-2.81
7.42,-6.28
7.54,-4.55
6.04,-4.89
1.3,-0.13
1.28,-2.07
5.58,-3.55
1.16,-3.11
4.15,-1.03
2.63,-2.66
2.64,-2.63
2.61,-2.66
2.42,-1.54
4.65,-1.62
4.65,-1.66
4.64,-1.66
1.75,-0.49
4.28,-2.13
1.93,0.7
0.7,-3.5
2.55,-1.14
1.22,-3.8
6.54,-3.27
3.73,-2.62
4.55,-2.44
5.57,-2.11
5.19,-3.49
1.09,-3.22
1.07,0.98
0.65,-3.65
1.51,-3.61
1.32,-1.14
7,-5.82
2.17,-0.9
1.87,-4.1
3.4,-2.88
2.42,-1.48
0.73,-2.76
1.59,0.91
1.09,-3.14
5.9,-3
1.07,0.35
0.22,-1.31
0.96,-3.49
7.84,-5.7
1.28,-0.78
5.99,-4.85
5.93,-2.36
7.1,-2.08
2.35,1.65
2.36,1.7
2.65,-2.14
2.08,-2.55
2.41,0.17
3.42,0
3.42,0
2.63,-2.13
2.64,-2.14
0.02,-5.1
0.12,-5.27
4.27,-1.84
7.71,-3.37
1.56,-1.72
2.31,-0.46
5.63,-3.63
4.17,-2.56
3.9,-2.5
0.9,0.28
0.89,0.28
2.74,-0.13
1.16,-3.5
1.45,-3.45
3,-0.03
3.65,-1.8
1.14,0.08
6.35,-3.99
6.1,-3.35
4.36,-2.78
3.01,-1.55
0.75,-1.3
4.29,-1.29
1,-1.64
0.98,-0.27
4.27,-2.38
2.24,1
0.79,-2.02
1.61,-2.57
3.8,-2.65
3.01,-1.47
1.43,-2.47
6.96,-2.21
6.08,-3.86
5.87,-4.23
0.21,-5.05
1.71,-1.56
0.74,-3.56
1.82,-2.05
1.73,-1.2
1.52,-0.48
3.28,-1.5
0.9,-3.48
1.51,-0.48
4.27,-1.64
3.88,-2.06
3.64,-2.62
2.15,0.49
3.24,-1.86
3.64,-1.72
3.67,-2.25
5.12,-1.54
4.6,-1.25
0.89,-1.02
1.78,-0.62
4.75,-2.23
1.34,-2.74
6.09,-3.56
3.96,-1.36
2.36,-2.92
2.96,-2.52
2.98,-1.45
1.12,-2.65
0.73,-4.6
0.92,-1.44
2.82,0.72
1.09,-0.44
2.47,-2.29
1.5,-0.74
3.62,-2.43
1.23,0.49
0.24,-5.17
4.71,-1.52
4.7,-1.5
1.18,-2.67
3.64,-1.59
1.18,-2.68
5,-1.64
3.09,-1.23
0.52,-4.25
1.63,0.25
4.18,-1.18
1.49,-3.54
5.43,-4.51
7.16,-3.8
7.13,-2.92
1.55,-3.61
1.11,-0.14
1.14,1.27
2.27,-1.95
1.93,0.1
2.8,1.09
0.85,-1.88
1.01,-0.26
0.38,-4.09
2.98,-2.99
3.69,-1.63
4.59,-2.52
0.73,-4.63
2.35,-1.57
3.04,-2.25
2.68,-2.37
4.35,-2.04
2.36,0.98
4.03,-2.04
3.02,-2.37
0.9,-3.3
3.83,-1.91
1.86,0.1
2.45,-2.08
2.12,-2.39
2.46,-2.08
1.95,-3.44
0.36,-4.3
1.86,-0.72
4.12,-2.78
4.15,-2.79
7.4,-3.39
3.82,-1.63
3.7,-2
4.84,-1.67
0.12,-5.24
1.9,-3.61
6.61,-2.81
7.48,-5.28
1.65,-3.31
1.7,-3.92
7.36,-2.26
7.57,-4.61
5.5,-3.12
7.21,-2.46
7.48,-3.2
5.69,-2.87
5.86,-4.15
6.06,-3.96
6.54,-2.68
5.99,-4.71
5.86,-4.54
5.83,-5.96
5.43,-4.24
5.95,-3.13
5.63,-3.19
7.01,-2.26
6.02,-4.42
7.44,-2.85
5.83,-5.96
5.45,-4.62
5.55,-4.5
6.57,-3.45
6.46,-2.94
6.38,-3.44
7.13,-2.16
5.96,-3.34
6,-2.88
5.49,-3.26
5.95,-3.23
1.72,-3.85
2.83,-3.14
5.91,-3.24
7.61,-2.2
6.13,-3.91
6.5,-2.7
5.92,-3.15
5.84,-5.03
2.9,-3.11
5.78,-3.97
5.86,-3.95
6.46,-5.71
6.76,-2.52
7.5,-4.3
6.27,-3.01
2,0.49
5.63,-2.7
5.88,-3.5
4.71,-1.81
6.97,-7.5
7.5,-4.23
5.84,-4.33
6.53,-2.79
6.63,-3.11
3.31,-3.81
1.7,-3.88
2.5,-3.99
1.59,-3.17
5.36,-3.04
6.25,-2.63
5.5,-2.5
5.49,-2.49
4.15,-1.35
2.92,-1.86
4.06,-0.88
4.09,-0.88
1.15,-0.65
5.07,-1.59
5.97,-3.31
5.96,-3.33
0.99,-1.45
3.2,-2.37
2.91,-2.26
0.91,-1.93
1.24,-1.09
1.43,-0.67
1.09,0.52
1.56,0.04
1.11,0.54
3.5,-1.54
2.68,0.82
2.06,-0.61
0.96,-4.36
1.47,-0.41
2.38,-0.64
2.37,-0.64
1.8,-2.16
1.56,0.26
2.17,-1.82
5.85,-4.17
3.48,-2.75
3.49,-2.57
1.13,-0.48
2.3,1.15
1.58,-0.15
7.6,-3.2
2.3,0.94
1.18,-2.48
0.7,-1.44
2.54,-0.89
2.22,1.38
5.84,-2.51
