north,east
54.68,-1.44
56.13,-3.77
57.4,-2.56
52.03,-0.74
55.94,-3.05
50.83,-0.22
51.91,-0.22
50.97,-1.31
51.07,-0.65
57.53,-4.1
55.4,-4.75
51.14,-2
52.66,-1.73
51.51,-0.71
51.99,-4.98
53.6,-1.01
50.82,-4.07
50.82,-4.07
52.64,1.54
52.62,-2
52.91,-0.11
50.77,-2.9
51.47,-2.53
51.95,-2.49
53.91,-1.65
53.57,-2.3
52.3,-3.18
52.95,0.02
53.02,-0.04
53.75,-2.66
57.31,-6.45
53.05,-0.91
53.23,-0.44
54.06,-4.75
53.78,-0.1
51.24,-1.8
50.96,-0.56
52.68,0.09
53.51,-2.1
52.74,-2.83
51.04,-3.27
53.63,-1.38
56.54,-5.89
51.8,-2.62
50.99,0.09
51,0.2
51.16,-3.34
52.11,-2.51
53.27,-2.7
50.99,-2.92
50.68,-1.4
53.97,-2.76
50.59,-4.51
51.6,-2.81
51.18,0.34
51.04,-0.44
51.72,-4.2
52.31,-1.67
51.22,0.59
53.67,-1.78
50.97,0.66
51.79,0.55
51.59,-0.71
52.11,-2.01
52.12,-2.01
60.07,-1.22
53.2,-1.8
52.18,-2.52
54.11,-0.13
51.81,-0.44
51.7,-0.06
50.8,-0.63
53.67,-1.53
53.82,-1.92
54,-2.09
53.2,-1.97
57.48,-6.43
50.98,-0.6
51.68,-0.54
52.97,-0.83
54.07,-1.26
51.41,-2.72
54,-1.4
52.97,-1.49
52.49,1.09
51.83,-2.45
53.69,-2.33
51.1,-3.22
54.04,-0.96
52.53,-1.05
52.26,-1.25
53.23,-0.78
50.61,-2.52
50.8,-0.97
51.27,-0.85
52.78,0.04
51.43,0.24
50.85,-1.29
52.79,0.06
50.83,-1.17
54.03,-2.06
51.74,-0.32
53.91,-3.03
52.66,1.6
58.24,-6.17
54.76,-1.41
51.25,1.26
51.42,-3.42
55.67,-4.06
55.8,-4.15
52.28,0.65
57.78,-6.89
50.45,-4.67
51.22,0.19
54.76,-3.24
50.98,0.02
50.98,0.01
57.89,-4.11
51.65,-3.23
50.83,-4.54
50.98,-1.4
51.24,-0.68
54.68,-3.52
51.05,0.43
53.23,-3.14
52.05,0.04
53,-0.89
54.88,-1.75
53.22,-3.13
53.8,-0.14
52.41,-1.61
52.21,-3.01
51.1,0.49
52.8,0.55
54.53,-2.37
52,-0.47
51.99,-0.5
53.62,-0.68
53.61,-0.7
52.42,1.39
54.19,-0.42
53.44,-2.39
53.44,-2.37
53.63,-1.63
53.63,-1.63
53.62,-1.66
57.65,-6.26
52.2,-3.05
52.51,-0.01
50.95,-1.8
54.16,-2.98
52.52,1.21
52.23,-1.06
52.97,-2.13
51.68,-0.8
50.87,0.31
53.45,-2.09
52.07,1.03
55.93,-4.27
60.34,-1.16
60.49,-1.16
53.68,-1.57
53.55,-1.83
50.08,-5.1
50.15,-5.08
57.5,-1.91
50.72,-3.3
52.18,-2.03
52.29,1.29
51.52,0.46
57.6,-3.1
51.73,-3.3
53.66,-0.73
52.64,0.43
57.59,-4.49
51.05,-2.6
52.68,-3.49
51.8,-4.11
53.82,-0.86
53.39,-2.12
55.73,-2.36
60.28,-1.54
57.59,-3.29
58.38,-5.11
56.76,-3.34
53.64,-2.18
53.06,0.17
53.43,-1.56
52.93,-1.94
52.43,-1.48
52.37,-2.26
50.91,-2.49
51.08,1.15
52.88,-0.41
50.8,0.19
52.48,-0.32
54.19,-0.39
57.38,-2.45
52.57,-2.34
53.96,-1.48
54.93,-1.53
50.82,-2.39
51.84,-5.02
50.85,-4.2
50.75,-4.02
51.9,0.61
51.39,-3.38
50.69,-4.53
51.08,-2.1
51.07,-2.11
50.94,-2.2
50.92,-2.25
50.85,-0.66
51.38,-3.36
56.33,-3.02
53.28,-1.71
51.95,-1.95
52.61,-1.85
52.32,-2.47
51.41,0.11
57.19,-3.06
54.3,-3.03
51.27,0.06
54.31,-3.01
54.5,-1.73
51.08,-1.77
51.04,-3.29
50.99,-4.28
50.81,-0.59
50.82,-3.08
50.24,-3.71
50.38,-4.16
50.33,-3.95
52.19,-2.71
51.89,-4.98
51.77,-0.88
51.95,-1.88
51.34,1.15
51.27,-2.58
51.46,-2.23
55.62,-2.09
53.47,-3.01
53.31,-1.4
53.07,-1.91
52.71,-2.87
56.17,-5.44
51.12,-4.21
50.69,-4.08
52.48,-1.75
51.13,0.17
56.29,-3.4
56.07,-3.36
52.59,-3.15
51.81,0.42
51.95,0.1
50.4,-4.23
50.49,-3.72
55.63,-2.11
51.08,-2.97
53.9,-2.8
53.04,-2.18
52.3,0.37
52.56,0.37
51.91,0.79
51.89,0.8
52.69,-2.88
55.62,-2.08
52.62,-2.13
56.37,-3.96
50.92,-1.8
53.21,0.11
55.05,-1.59
54.16,-0.4
56.86,-2.42
51.02,0.05
52.25,1.01
50.95,-3.21
51.9,0.77
50.77,-3.64
50.81,-2.98
51.81,-1.56
51.28,1.12
57.65,-2.75
52.79,-2.12
54.11,-2.3
57.3,-3.87
55.44,-4.62
50.67,-1.08
52.83,-1.51
53.95,-2.33
51.87,-3.04
51.34,-0.04
50.9,-1.09
51.54,0.01
51.15,-0.39
51.69,-2.23
55.01,-1.57
54.9,-2.65
51.75,-1.16
51.41,-1.71
51.44,-0.05
53.72,-2.24
54.65,-2.21
53.99,-1.49
56.11,-3.69
53.99,-1.48
50.87,-4.29
51.08,0.02
50.69,-1.33
50.9,-0.93
53.15,-1.16
51.34,-2.23
56.63,-2.89
56.34,-3.49
50.25,-5.24
52.57,-3.83
51.64,-3.02
51.76,-3.1
52.22,-2.96
55.79,-4.01
57.49,-2.65
52.37,-1.92
53.55,-3.07
52.49,1.15
52.27,0.68
52.27,0.69
52.27,0.71
50.67,-4.7
57.6,-3.62
55.88,-3.84
51.95,0.56
52.96,-2.06
52.35,-1.88
58.36,-3.89
51.29,0.48
50.75,-2.48
57.14,-4.69
56.33,-3.53
57.57,-4.07
55.75,-3.69
51.98,-2.21
51.66,-2.37
56.59,-4.07
51.58,-0.16
55.96,-4.78
55.95,-4.8
51.18,-1.41
50.79,-1.14
50.85,-2.95
53.95,-2.79
52.78,-2.37
52.73,-2.86
52.74,-2.84
57.49,-2.56
57.57,-4.14
50.55,-2.45
56.81,-5.11
51.61,-0.67
51.72,-0.9
51.65,-0.07
52.18,1.05
51.69,-2.2
51.32,-1.55
51.88,-1.65
52.11,-1.03
52,-0.96
51.5,-2.2
52.87,-0.05
52.86,-0.05
51.79,-1.88
51.31,0.95
51.09,0.61
53.61,-1.01
52.18,-1.03
52.28,-2.04
51.75,0.14
52.54,-1.11
54.07,-0.94
52.96,-0.73
52.87,-1.73
53.97,-0.32
53.39,-0.03
54.69,-3.52
52.52,-0.45
52.73,0.16
54.82,-2.91
53.64,-1.41
52.56,0.59
55.78,-2.12
52.54,-1.64
50.84,-1.74
50.91,0.3
50.8,0.24
53.87,-2.18
52.77,1
50.18,-5.43
52.8,1.09
51.53,-3.61
55.73,-2.92
52.29,0.93
52.37,-1.78
52.48,-2.29
51.64,-0.74
52.66,-2.13
53.06,-3.12
52.67,-2.07
52.75,-3.08
51.21,0.08
50.85,-3.06
51.09,-2.6
51.12,-3.1
53.55,-2.54
52.72,0.13
51.38,-1.08
53.75,-2.5
53.51,-1.59
53.79,-1.8
53.6,-2.36
50.19,-5.25
53.12,-2.3
51.11,-1.04
53.27,-4.58
51.8,-2.29
50.98,0.64
52.41,-1.64
52.58,-1.85
51.94,-2.45
51.32,0.84
52.58,-1.83
51.49,-1.2
52.07,-1.94
51.75,-4.26
54.07,-4.75
54.99,-2.17
51.03,0.52
51.77,0.33
51.1,0.49
51.06,0.51
51.06,-2
50.32,-4.64
51.11,-2.95
53.45,-2.49
56.48,-3.1
56.39,-3.75
52.08,0.07
52,-2.61
51.93,1
55.81,-4.47
51.41,0.06
51.7,-1.29
51.95,-0.66
51.27,-0.62
51.86,-1.98
51.29,-2.41
54.16,-4.65
51.24,-1.27
52.06,0.66
51.36,0.36
54.25,-3.22
52.44,-1.48
51.49,-2.04
51.65,0.26
52.1,-2.46
51.35,-2.36
50.89,-1.51
50.35,-4.86
52.52,1.25
51.56,-4.09
51.16,-2.2
54.14,-0.45
52.41,-2.53
50.94,0.19
51.3,-0.78
52.1,-2.86
51.56,-2.16
53.07,-2.31
52.74,1
52.3,-1.98
53.65,-1.65
51.9,0.93
53.02,-1.95
52.49,-0.97
52.11,0.05
54.61,-1.44
54.35,-1.35
54.18,-2.21
53.2,-2.57
52.38,-2.55
51.94,-2.59
57.24,-4.5
50.15,-5.37
50.38,-4.94
52.71,-1.76
52.72,-1.8
52.87,-2.01
54.03,-0.24
50.96,0.12
52.56,1.34
52.57,1.34
52.21,1.33
50.75,-2.54
52.93,-0.03
51.52,-2.49
51.98,-1.98
51.52,-2.47
51.71,-2.11
51.76,-2.37
52.95,-0.06
52.18,1.21
54.79,-1.59
51.72,-2.14
52.4,-2.26
53.3,-2.55
53.36,-3.14
52.76,1.4
52.11,-2.68
52.41,-2.01
52.4,-2.01
52.41,-2.01
52.4,-2.03
52.18,-3.3
52.32,-1.38
52.71,-2.77
52.68,1.1
51.09,0.26
57.69,-2.01
51.85,1.01
51.86,1.03
50.79,-1.07
52.58,-1.64
50.34,-4.26
53.34,-1.41
52.32,0.43
53.74,-2.88
51.25,-0.33
53.24,-1.55
52.77,-0.81
51.22,-1.31
52.96,-1.97
51.8,-1.4
55.89,-4.46
52.69,1.19
55.4,-1.7
50.9,-1.43
60.25,-1.18
52.58,1.55
53.59,-2.28
51.67,-0.03
52.97,0.03
52.95,0.06
51.06,-4.12
54.38,-1.93
51.49,-2.51
50.64,-3.88
51.85,0.46
51.05,-1.63
51.24,0.07
53.74,-2.69
51.16,-0.79
52.37,1.12
51.54,-1.84
53.56,-3.07
51.33,-2.31
50.67,-1.52
50.66,-1.52
51.64,-4.87
52.34,1.31
52,1.14
58.58,-3.1
51.77,-2.39
52.7,1.31
56.24,-3.16
56.72,-3.27
51.76,-4.97
51.13,-3.18
52.54,-2
50.72,-1.73
51.07,0.12
50.88,0.62
56.37,-3.44
52.61,0.15
51.61,0.01
51.19,-0.39
52.1,1.4
52.18,1.46
54.02,-0.67
53.71,-1.92
51.61,-0.15
53.33,-0.39
53.01,-0.61
51.6,-0.86
51.01,-3.12
53.04,-1.3
51.67,-1.37
51.67,-1.36
51.45,-1.22
51.31,-0.73
51.29,-0.73
51.32,-0.72
51.39,0.49
52.87,0.56
51.94,-1.12
51.29,0.59
52.03,0.47
51.28,0.7
51.82,1.23
56.63,-2.66
52.68,-4.05
52.6,-0.96
52.74,-0.97
53.07,0.17
53.07,0.19
50.76,0.19
52.18,1.52
53.07,-1.47
51.26,0.77
50.92,-1.67
53,-0.04
52.31,-2.45
50.94,-4.19
50.94,-4.2
51.14,-0.85
51.18,-0.61
51.7,-0.69
51.77,-0.53
53.03,-0.04
51.13,0.58
50.27,-3.68
52.48,1.26
52.54,1.62
52.7,1.55
51.95,-1.24
53.81,-1.78
54.53,-3.5
52.22,0.6
57.19,-7.41
51.72,-2.31
52.68,-3.05
52.6,-2.72
53.58,-0.65
53.28,-2.72
52.14,0.04
52.19,0.23
53.28,-1.64
53.02,-1.97
51.2,1.21
50.91,-1.77
51.24,0.06
51.09,1.09
51.54,-2.52
51.58,-4.21
50.99,-1.03
50.26,-3.72
51.71,-0.33
51.33,-0.79
55.52,-4.63
52.67,-0.28
50.21,-5.14
52.28,-2.3
52,0.3
52.89,1.34
50.48,-4.34
52.5,-1.26
51.22,-2.33
51.76,-2.34
51.23,-2.31
52.11,-2.48
50.81,-2.58
52.11,-2.68
52.27,-3.33
52.56,-3.22
53.18,-3.42
53.06,-4.22
52.58,-3.59
52.9,-3.1
52.61,-3.15
52.96,-3.17
52.96,-3.08
53.02,-3.08
52.93,-3.63
52.95,-3.08
50.84,-3.74
52.37,1.64
52.36,1.64
54.72,-1.97
51.37,-2.82
50.85,-1.39
52.57,0.95
59.12,-3.05
51.98,-0.58
51.41,-1.58
51.02,-1
50.97,-1.37
51.67,0.37
51.57,0.48
54.16,-0.95
51.07,-1.85
55.17,-1.7
53.03,-0.59
52.18,0.2
51.81,-1.62
51.05,-1.33
51.05,-3.14
53.93,-1.07
52.93,-2.07
51.46,-0.21
50.88,-0.23
51.14,-4.11
55.6,-4.66
55.84,-4.17
51.9,0.22
53.08,-2.76
51.8,0.52
51.14,-1.47
53.23,-0.06
53.5,-1.69
53.98,-0.87
51.59,0.07
53.56,-2.09
55.71,-4.48
51.55,-0.57
52.83,0.95
53.78,-1.66
53.29,-0.36
52.79,-0.14
52.11,-1.59
53.31,-2.24
53.57,-1.74
53.45,-0.01
54.61,-1.36
51.9,-1.46
54.92,-1.39
50.97,-3.12
53.77,-2.69
53.36,-1.55
52.52,1.13
50.86,-0.86
50.86,-1.2
60.58,-0.79
50.77,-2.78
50.83,-3.03
52.53,-3.94
51.67,-4.27
51.68,-4.17
56.15,-5.18
52.51,-1.64
51.1,-0.17
51.13,-0.07
51.01,-0.01
53.34,-2
51.93,0.07
50.87,-2.96
51.96,0.1
51.11,0.69
52.08,-0.87
51.01,-3.94
50.64,-2.1
51.05,-1.48
51.41,-0.16
50.81,-1.98
50.89,-1.75
50.88,-1.07
51.53,-0.74
50.81,-1.49
50.94,-1.6
52,-0.77
50.92,-3.09
51.21,-1.58
51.73,0.25
51.67,-1.39
51.72,-1.71
51.41,-1.8
51.33,-1.75
54.42,-0.55
51,-0.84
57.42,-2.4
51.49,-3.21
58.43,-6.4
58.44,-6.38
50.78,-0.97
55.72,-4.46
51.2,-0.28
52.71,-0.99
51.76,-0.49
53.37,-4.33
51.97,-2.32
52.92,-2.93
51.7,-3.46
51.4,0.45
51.56,-3.02
51.67,-2.81
51.66,-2.81
53.21,-4.27
51.92,-1.41
57.3,-3.64
52.68,-2.13
52.68,-2.11
51.65,-1.5
54.53,-1.73
51.18,0.43
52.02,1.17
53.39,-0.78
51.98,0.5
57.72,-5.69
56.91,-5
56.17,-3.41
54.43,-2.55
54.8,-2.96
55.67,-2.7
55.61,-2.81
53.25,-3.18
53.64,-2.09
53.98,-2.79
51.05,-2.52
55.12,-3.63
53.07,-2.73
56.13,-3.14
52.51,-1.54
51.69,0.48
53.28,0.15
51.69,0.47
54.79,-2.39
56.57,-4.37
56.56,-2.92
55.78,-4.25
55.85,-4.41
57.54,-1.88
51.58,0.2
52.25,-2.1
51.89,0.78
51.9,0.35
51.74,-3.07
52.96,-1.89
52.95,-1.3
51.51,-1.02
57.21,-5.62
53.1,-3.34
53.3,-3.41
53.13,-4.12
51.09,0.09
51,-3.12
56.87,-6.13
50.39,-3.56
50.24,-3.85
51.76,-3.37
54.14,-1.61
55.59,-4.39
57.48,-6.7
50.56,-4.71
53.79,-1.62
54.74,-2.62
51.79,0.55
54.85,-3.16
53.44,-1.98
52.15,-0.2
52.15,-0.21
52.14,-0.23
51,-4.16
50.99,-4.15
54.23,-1.92
52.92,-1.1
53.27,-0.95
51.84,-2.69
51.87,-2.43
50.48,-4.39
52.79,-3.9
50.97,-2.3
56.4,-3.42
58.38,-3.14
53.78,-0.27
54.12,-0.96
54.17,-0.49
51.57,0.06
51.67,-0.19
50.58,-3.61
56.11,-5.18
56.99,-3.33
52.39,0.93
51.75,-3.21
53.21,-3.01
51.38,-0.82
57.66,-2.33
51.65,-4.03
53.78,-1.33
53.47,-1.6
53.06,-3
60.21,-1.4
53.86,-0.55
60.6,-1.08
60.77,-0.86
51.15,-2.31
56.07,-4.84
54.32,-4.43
51.66,-1.39
53.78,-1.37
53.98,-2.1
56.12,-4.09
56.04,-5.56
57.44,-2.56
53.25,-3.96
50.35,-4.75
50.92,-3.18
54.87,-2.88
55.08,-5.01
52.4,1.24
54.78,-4.36
51.01,-3.78
51.37,1.34
51.22,1.02
52.84,-2.31
57.55,-2.33
54.7,-1.48
57.66,-3.12
52.65,-2.59
52.41,-3.32
51.8,-3.91
51.73,-3.07
51.73,-3.07
52.97,-4.25
54.38,-2.74
51.82,0.36
52.87,-4.55
55.88,-4.12
51.8,-3.21
52.77,0.08
51.76,-4
51.78,-3.11
58.21,-6.25
57.42,-6.6
57.62,-6.2
50.06,-5.21
53.28,-3.3
52.94,-4.07
52.46,-1.79
54.76,-2.4
54.32,-1.77
54.7,-4.93
57.58,-6.2
55.85,-4.12
56.95,-7.48
57.05,-5.01
57.11,-7.38
54.29,-2.4
54.32,-2.33
51.58,-2.05
52.9,-2.06
51.71,-1.16
53.89,-2.77
51.67,-0.39
53.34,-2.9
53.48,-2.67
55.88,-4.09
52.34,-3.07
52.43,-4
52.12,-3.53
51.59,-3.64
51.62,-2.95
51.57,-3.06
60.26,-1.15
53.31,-3.3
52.97,-3.11
53.23,-4.12
55.86,-4.14
51.98,-3.39
57.11,-2.15
53.66,-0.73
52.77,-0.77
52.5,-3.32
54.36,-2.74
52.97,-3.1
55.85,-3.98
55.87,-4.11
57.37,-2.79
56.14,-4.38
55.77,-5.52
55.85,-3.95
56.04,-4.4
56.04,-4.53
53.79,-0.08
54.01,-0.5
55.87,-4.06
58.1,-3.68
55.92,-2.67
55.72,-3.45
56.03,-6.24
57.61,-4.69
52.62,0.98
56.06,-5.16
56.82,-2.42
56.06,-3.44
51.89,-2.78
51.92,-2.81
51.09,-2.34
51.41,-2.17
52.38,0.89
51.83,0.16
52.49,-2.31
50.66,-1.32
53.37,-2.87
54.25,-2.7
53.32,-1.14
53.74,-1.15
55.59,-4.55
53.98,-0.94
54.87,-4.18
55.24,-3.73
52.77,0.9
54.27,-1.51
54.52,-3.25
53.13,-2.79
55.23,-3.4
55.74,-4.61
56.26,-3.32
56.58,-2.92
55.79,-4.42
53.05,-3.03
50.61,-4.3
53.55,-2.69
51.62,-2.95
53.38,-2.24
52.05,-0.11
51.26,-0.18
55.6,-2.73
51.81,-2.39
52.3,-3.48
52.59,-0.98
56.39,-3.02
53.01,-2.65
50.84,-1.97
51.55,-2.53
51.9,0.23
53.23,-0.24
55.76,-2.38
53.55,-1.51
51.97,-1.01
53.21,-2.16
53.69,-1.59
53.64,-1.71
54.27,-2.47
54.24,-3.12
51.7,0.58
52.18,-1.47
52.1,-0.77
54.29,-2.2
54.45,-1.81
50.96,-0.46
52.18,-0.97
53.31,-3.09
52.74,0.54
52.84,-2.03
53.36,0.17
53.33,0.13
53.34,-0.15
52.73,0.57
52.75,0.41
52.24,0.5
57.2,-7.41
58.09,-6.48
58.18,-6.71
57.55,-6.58
57.37,-6.47
52,-1.65
52.17,0.83
52.43,-0.69
52.07,1.5
57.33,-6.12
52.97,-1.09
52.79,0.07
52.83,0.16
52.81,0.09
52.68,-0.03
53.43,-2.07
52.62,-0.55
53.06,-3.09
55.95,-4.66
53.21,-3.36
57.34,-7.37
52.46,1.51
53.2,-3.73
51.83,-4.78
51.63,-3.48
51.75,-3.42
53.14,-3.31
51.65,-3.25
51.63,-3.79
51.63,-3.2
51.64,-3.21
52.93,-3.96
51.72,-3.84
51.72,-3.86
51.87,-4.51
52.75,-1.4
54.9,-3.93
52.99,-0.64
53.99,-0.32
53.41,-2.63
51.63,-3.98
52.18,0.54
52.69,-1.92
57.8,-6.86
51.51,-0.55
51.12,-4.2
50.99,-3.85
51.76,-3.24
55.05,-3.58
50.17,-5.53
51.73,-3.98
57.01,-4.29
53.17,-4.05
50.72,-4.22
55.86,-4.22
50.11,-5.38
51.69,0.12
50.17,-4.98
52.9,-2.32
51.57,-0.57
54.49,-0.92
52.5,-3.56
58.17,-6.91
52.01,0.63
52.71,-3.17
52.96,-3.17
52.36,-1.56
52.41,-1.23
53.29,-2.54
52.49,-1.92
51.1,1.14
52.1,-0.54
51.78,-0.91
51.84,-1.3
55.92,-4.72
53.02,-0.94
51.46,-2.21
50.67,-2.24
51.58,0.19
50.67,-3.88
52.06,-0.74
55.79,-4.29
55.89,-2.75
56.28,-3.14
53.57,-2.28
52.52,-2.2
54.07,-2.29
51.38,-0.33
51.87,-5.08
53.75,-0.74
50.24,-5.24
52.07,-2.26
52.33,-1.85
52.45,-1.81
51.08,-1.07
55.87,-2.84
54.72,-3.38
53.75,-1.63
53.74,-1.63
53.35,-1.17
54.78,-1.56
54.77,-1.55
51.39,-3.42
52,-2.96
51.67,-3.23
51.59,-3.47
52.19,-4.34
54.59,-3.5
53.88,-2.06
54.29,-0.95
50.07,-5.1
60.34,-1.42
54.37,-2.98
53.35,-2.21
57.53,-6.58
55.2,-3.32
54.17,-1.06
51.03,-2.28
52.46,1.54
51.37,0.54
54.44,-1.72
53.45,-2.9
53.11,-2.18
58.63,-3.17
51.06,0.49
52.63,-1.7
55.47,-3.06
55.9,-3.13
56.38,-3.81
54.5,-2.01
52.47,-1.16
55.63,-4.14
53.56,-2.45
53.53,-1.5
54.98,-2.57
52.5,-1.73
53.84,-1.81
51.78,0.08
55.79,-2.89
51.79,0.08
53,-1.28
52.06,-2.27
51.64,-0.01
51.81,-3.1
52.87,1.38
53.28,-2.07
50.88,0.3
58.12,-6.89
52.22,1.02
53.02,-0.09
52,1.01
53.72,-0.39
53.81,-1.5
53.81,-1.51
55.62,-4.63
53.8,-1.78
60.23,-1.24
54.46,-1.46
53.36,-0.18
51,-2.54
54.85,-4.18
52.23,0.07
53.18,-0.77
53.92,-2.27
52.43,1.69
52.29,1.03
52.42,1.14
50.77,-3.23
51.27,-0.32
57.52,-4.33
55.62,-3.25
52.18,-3.12
55.94,-2.88
57.41,-4.48
57.28,-5.66
51.68,-3.88
54.43,-0.81
56.6,-3.01
53.2,-4.14
51.81,-4.97
51.8,-3.93
52.92,1.03
51.92,-4.63
51.7,-3.15
52.96,-4.26
51.9,-4.7
52.54,-3.93
51.83,-3.1
52.57,-3.56
52.5,-3.23
51.68,-4.09
52.4,-4.04
52.04,-4.71
51.76,-3.78
55.33,-1.78
55.42,-1.89
50.87,-2.47
52.47,-4.04
53.3,-3.78
53.3,-3.26
51.54,-3.28
51.77,-4.46
52.44,-3.57
51.66,-3.24
53.29,-4.1
53.31,-3.33
52.96,-3.46
52.8,-3.15
52.88,-4.08
52.49,-0.49
53.18,-1.29
52.04,-3.21
52.48,-3.35
51.84,-4.16
51.7,-2.97
53.24,-3.51
53.07,-3.09
52.61,-1.67
52.16,-3.24
53.32,-3.32
53.03,-3.62
52.11,-4.44
55.85,-4.25
57.63,-6.24
53.19,-4.12
51.57,-3.04
56.98,-5.83
57.14,-6.08
57.45,-6.7
52.55,-3.87
51.09,0.48
55.7,-4.03
53.71,-1.33
51.88,-2.43
54.07,-1.74
54.92,-3.17
54.71,-3.5
53.99,-2.85
54.73,-2.66
52.59,-0.68
51.14,-2.71
52.46,-0.3
53.42,-2.46
53.46,-2.49
52.48,-2.44
53.34,-1.43
53.34,-1.44
53.2,-2.27
54.12,-3.14
50.93,-1.21
60.14,-1.11
54.89,-1.53
53.81,-1.53
52.91,-3.05
52.5,-3.51
52.1,0.65
56.95,-5.85
54.3,-4.41
55.56,-5.71
57.57,-2.75
57.44,-6.33
56.91,-2.39
55.88,-4.04
56.68,-5.9
56.11,-5.07
56.12,-5.04
55.47,-3.5
55.87,-3.37
55.53,-3.99
55.81,-4.44
54.99,-3.58
56.37,-3.31
54.06,-4.76
56.67,-5.1
56.13,-3.32
57.44,-6.71
55.63,-2.77
56.21,-3.63
56.38,-3.29
56.34,-3.16
55.67,-6.24
57.2,-5.62
56.27,-3.4
52.64,-1.2
56.86,-5.46
56.32,-3.32
55.74,-4.67
57.41,-6.26
57.4,-6.49
50.42,-4.11
56.75,-5.55
57.2,-2.94
50.84,0.45
57.34,-3.34
54.95,-3.98
56.22,-3.35
54.87,-4.82
56.76,-3.26
55.9,-3.63
55.88,-3.99
54.17,-4.71
55.58,-2.81
54.26,-4.38
57.37,-6.27
57.57,-2.93
56.75,-2.91
51.7,-4.96
52.58,-1.17
56.77,-3.11
55.58,-3.27
54.54,-2.96
56.19,-3.17
56.55,-5.54
56.01,-3.75
54.9,-5.1
55.61,-3.25
53.39,-0.49
56.95,-7.48
56.12,-4.17
55.63,-3.14
55.06,-4.58
54.38,-4.4
53.38,-0.58
56.82,-5.82
56.4,-4.96
55.98,-3.79
55.53,-3.9
60.24,-1.17
51.89,-2.65
58.09,-6.48
52.63,-0.3
51.52,-0.05
53.53,-2.09
51.95,-4.6
52.54,-0.89
55.59,-1.74
53.43,-1.95
51.86,-2.24
60.71,-1.08
50.25,-5.1
53.19,-1.88
50.43,-4.94
51.88,-1.39
52.46,-3.59
51.66,-2.76
52.1,-4.46
52.43,-3.59
51.7,-3.69
52.93,-3.19
51.61,-3.34
51.78,-3.21
51.67,-3.63
50.85,0.05
50.87,0.05
52.96,-3.28
50.84,0.51
51.77,-3.2
52.44,-3.63
51.57,-3.53
52.92,-3.02
51.74,-3.63
51.57,-3.51
51.59,-3.32
51.83,-3.68
52.78,-2.25
52.77,-2.26
52.57,-0.89
52.82,-0.84
51.49,-1.98
56.15,-5.2
50.95,0.57
50.95,-2.47
54.39,-0.72
51.1,-3.07
51.24,0.13
51.2,-1.12
52.89,-3.04
51.17,-0.62
51.6,-0.87
52.26,1.34
51.07,0.58
50.96,-0.17
51.38,-1.05
51.27,0.22
51.36,0.11
53.45,-2.07
52.99,-2.04
53.44,-2.06
50.95,-0.05
52.31,-0.18
50.77,-2.48
51.21,0.94
51.17,-2.74
50.13,-5.35
51.73,-3.81
50.82,-1.95
50.62,-1.26
50.92,-1.75
51.24,-0.06
50.76,-1.73
50.37,-3.91
52.76,0.81
51.73,-2.98
53.3,-4.7
51.71,-0.09
55.93,-3.34
52.41,-3.94
52.95,-4.2
50.35,-4.64
50.51,-4.37
53.46,-2.58
53.64,-1.85
53.28,-3.26
51.54,-2.92
51.52,-2.9
51.66,-1.2
50.86,0.31
50.88,0.17
51.2,0.33
51.85,-4.06
50.75,-1.63
51.87,-4.95
51.68,-4.92
51.48,-2.6
53.07,-2.22
50.95,-4.52
51.18,-0.99
52.13,-2.49
51.89,-2.14
53.05,-1.37
52.24,-2.64
51.57,-0.21
51.37,-1.28
51.73,0.75
50.91,-2.25
52.13,-0.43
54.51,-0.71
53.99,-1.42
51.33,-2.59
52.53,-2.03
50.11,-5.44
52.84,-2.44
52.56,-2.13
53.53,-1.3
50.97,-4.29
51.09,0.55
53.22,-3.07
51.18,1.23
57.66,-3.02
50.3,-5.16
54.21,-1.77
53.11,-3
51.14,-3.4
57.96,-3.97
51.72,-3.08
51.11,-1.72
53.73,-1.69
51.21,-0.45
53.01,-1
50.5,-4.45
52.92,-0.66
60.33,-1.33
51.78,0.34
52.58,0.59
51.08,-4.01
51.24,0.06
53.87,-0.66
51.55,0.1
51.24,1.22
51.31,0.92
51.86,-2.62
50.41,-3.57
52.42,-2.32
53.72,-2.28
53.73,-2.28
53.73,-2.3
50.52,-3.72
52,-5
51.17,-1.48
52.46,-1.51
54.8,-3.4
53.69,-0.88
52.18,-1.97
50.35,-4.88
50.29,-5.2
50.23,-5.17
50.33,-5.12
50.07,-5.27
50.18,-5.2
50.3,-5.2
50.21,-5.07
50.29,-5.23
51.62,0.41
53.85,-1.97
50.7,-3.88
51.22,0.34
50.98,-0.9
51.1,0.62
50.86,-1.57
50.95,-0.42
52.44,1.1
51.76,-0.04
51.88,1.1
51.9,1.09
51.54,-2.41
54.25,-2.7
53.69,-2.8
53.52,-2.66
50.91,-4.53
50.92,-4.52
51.35,-1.24
53.68,-1.44
52.24,-2.1
50.69,-3.33
52.75,-2.26
52.69,-1.91
51.03,-3.08
52.02,-2.78
51.2,-4.07
51.61,-1.49
53.81,-2.68
53.22,-2.34
55.84,-4.25
52.31,-1.86
60.04,-1.22
53.23,-3.99
55.67,-2.57
58.05,-3.96
57.68,-2.95
57.59,-2.73
57.43,-2.48
50.96,-2.58
51.24,1.29
